sex,age_group,disease_id_from,disease_id_to,link_strength
Female,65-75,196,235,0.0066112524147952
Female,65-75,196,239,0.0079988896485207
Female,65-75,196,371,0.0048013278213506
Female,65-75,198,71,0.0061936325260024
Female,65-75,198,97,0.001957117866118
Female,65-75,198,146,0.0139169196788877
Female,65-75,198,164,0.0241943911140995
Female,65-75,198,192,0.0060166408552872
Female,65-75,198,193,0.0028180579469425
Female,65-75,198,196,0.0102908599746686
Female,65-75,198,197,0.0033532889000672
Female,65-75,198,200,0.0025873499764144
Female,65-75,198,239,0.0142075588815881
Female,65-75,198,303,0.0058965265304927
Female,65-75,198,324,0.0055439910059454
Female,65-75,199,23,0.0083132457543304
Female,65-75,199,26,0.0030136505886229
Female,65-75,199,71,0.0059829278180845
Female,65-75,199,146,0.0091019493600199
Female,65-75,199,148,0.008836049304858
Female,65-75,199,157,0.0014977882261502
Female,65-75,199,166,0.0163953722000475
Female,65-75,199,181,0.0094664028190467
Female,65-75,199,196,0.024521193505266
Female,65-75,199,197,0.0066247371179541
Female,65-75,199,226,0.0112422586632269
Female,65-75,199,231,0.0037764367395339
Female,65-75,199,352,0.0015285287357936
Female,65-75,207,8,0.005618554648618
Female,65-75,207,20,0.0175441165116407
Female,65-75,207,222,0.0199588518619427
Female,65-75,207,223,0.0099652842625486
Female,65-75,207,240,0.005515258716307
Female,65-75,207,281,0.0028201614530757
Female,65-75,208,57,0.0019975796344899
Female,65-75,208,91,0.0021914759153731
Female,65-75,208,97,0.0014668437131493
Female,65-75,208,144,0.0034864187774287
Female,65-75,208,145,0.0053469289704055
Female,65-75,208,148,0.0070423455682586
Female,65-75,208,150,0.0061478464656171
Female,65-75,208,151,0.001856816952826
Female,65-75,208,192,0.0054614161145206
Female,65-75,208,214,0.0088337550141735
Female,65-75,208,223,0.0036489464622661
Female,65-75,208,226,0.0088031524487131
Female,65-75,208,230,0.0066163680492397
Female,65-75,208,256,0.0036074017433241
Female,65-75,208,303,0.0051556325071571
Female,65-75,209,74,0.0070955738339715
Female,65-75,209,181,0.0163087593103201
Female,65-75,209,208,0.0190744036835045
Female,65-75,209,214,0.0105190446178099
Female,65-75,214,91,0.0039100220401424
Female,65-75,214,122,0.0074727177132546
Female,65-75,214,196,0.0134934143041145
Female,65-75,214,212,0.0046973566113439
Female,65-75,214,213,0.0027096158878848
Female,65-75,214,217,0.0041848166545015
Female,65-75,214,222,0.0205692792650695
Female,65-75,214,352,0.002845345979379
Female,65-75,219,20,0.017583099737907
Female,65-75,219,209,0.0049710740917036
Female,65-75,219,289,0.0028462092593411
Female,65-75,222,124,0.0056414861927354
Female,65-75,222,128,0.0017203126822646
Female,65-75,222,164,0.0093240279661534
Female,65-75,222,212,0.0029888631443659
Female,65-75,222,214,0.0050148960778584
Female,65-75,222,219,0.0036752576863281
Female,65-75,222,239,0.0097938073082652
Female,65-75,222,258,0.001675533427305
Female,65-75,222,287,0.0062464142697055
Female,65-75,222,288,0.0062947883727813
Female,65-75,222,305,0.0050202854502733
Female,65-75,222,323,0.0013087824330652
Female,65-75,223,74,0.006073653493033
Female,65-75,223,108,0.00825411536042
Female,65-75,223,119,0.0102630769837767
Female,65-75,223,142,0.0040972210756967
Female,65-75,223,164,0.0243176734729516
Female,65-75,223,165,0.0093767288898137
Female,65-75,223,218,0.0059022087380076
Female,65-75,223,239,0.0171525938139322
Female,65-75,223,263,0.0040095393493586
Female,65-75,223,291,0.0082874753702245
Female,65-75,223,297,0.0076767162017647
Female,65-75,223,360,0.0088946080731949
Female,65-75,226,41,0.0018072309224743
Female,65-75,226,48,0.0018182258571002
Female,65-75,226,71,0.0047116437289064
Female,65-75,226,93,0.0069289424542331
Female,65-75,226,164,0.0123514116915091
Female,65-75,226,210,0.0021007242590901
Female,65-75,226,212,0.0052795001702306
Female,65-75,226,214,0.0084907387734996
Female,65-75,226,219,0.00555020951152
Female,65-75,230,14,0.0068503184873062
Female,65-75,230,41,0.0015731149316328
Female,65-75,230,153,0.0041644384987457
Female,65-75,230,158,0.0023662961965821
Female,65-75,230,208,0.0101274134227705
Female,65-75,230,219,0.0070818633774117
Female,65-75,230,231,0.0027887304729546
Female,65-75,230,241,0.0043073589991049
Female,65-75,230,371,0.0073578638960149
Female,65-75,234,2,0.0067989188105725
Female,65-75,234,11,0.0034787630125848
Female,65-75,234,26,0.0027519419851711
Female,65-75,234,65,0.0022800452977514
Female,65-75,234,73,0.0030086579646871
Female,65-75,234,93,0.0086779455013628
Female,65-75,234,146,0.0078687445397177
Female,65-75,234,165,0.005205962618877
Female,65-75,234,166,0.016466685914911
Female,65-75,234,181,0.0101074536740313
Female,65-75,234,183,0.0098510859615022
Female,65-75,234,196,0.0108089348734787
Female,65-75,234,201,0.0040473898622118
Female,65-75,234,226,0.008187158971427
Female,65-75,234,272,0.0088311860849878
Female,65-75,234,282,0.0046291018945695
Female,65-75,234,338359,0.0021271265637541
Female,65-75,239,2,0.0093492952098004
Female,65-75,239,20,0.0063726322365668
Female,65-75,239,38,0.0051805843575611
Female,65-75,239,47,0.002966360304607
Female,65-75,239,91,0.0021978839120632
Female,65-75,239,115,0.002171288112134
Female,65-75,239,124,0.0063502889447894
Female,65-75,239,143,0.0018433105393976
Female,65-75,239,146,0.0055886151761824
Female,65-75,239,201,0.001978545440771
Female,65-75,239,209,0.0024429045048123
Female,65-75,239,223,0.0033415181793717
Female,65-75,239,233,0.0030502485888041
Female,65-75,239,234,0.0055449661951568
Female,65-75,239,240,0.0016019674726493
Female,65-75,239,241,0.0030215226432845
Female,65-75,239,253,0.0043282250658452
Female,65-75,239,255,0.0175764142659808
Female,65-75,239,288,0.0079422428409235
Female,65-75,239,357,0.0033894477169165
Female,65-75,241,65,0.0050628302278701
Female,65-75,241,128,0.0046890956484568
Female,65-75,241,222,0.0221147827854752
Female,65-75,241,232,0.0048295918043241
Female,65-75,253,29,0.0085364711908322
Female,65-75,253,140,0.0154070515795444
Female,65-75,253,147,0.0027836109024165
Female,65-75,253,188,0.0028631522608989
Female,65-75,253,222,0.0137415486569904
Female,65-75,253,239,0.0166261800310393
Female,65-75,253,240,0.0027642585264428
Female,65-75,253,258,0.0028731843911152
Female,65-75,253,261,0.0029107371767006
Female,65-75,253,268,0.0052100605498582
Female,65-75,253,273,0.0097528819410307
Female,65-75,253,365,0.0019144640061606
Female,65-75,255,21,0.0012765860379694
Female,65-75,255,25,0.0016026392948745
Female,65-75,255,140,0.0124617924894915
Female,65-75,255,156,0.001256845061929
Female,65-75,255,219,0.0045627514258912
Female,65-75,255,222,0.0101170846137075
Female,65-75,255,239,0.0203947445232763
Female,65-75,255,317,0.003633788279135
Female,65-75,256,86,0.0040001361713861
Female,65-75,256,169,0.0150803627115883
Female,65-75,256,239,0.0182357043643633
Female,65-75,256,258,0.0040215706092642
Female,65-75,259,18,0.0052922203206509
Female,65-75,259,35,0.0058073108444552
Female,65-75,259,73,0.0030397028400894
Female,65-75,259,235,0.0042315563880709
Female,65-75,266,13,0.0065211006690868
Female,65-75,266,29,0.0067922246631534
Female,65-75,266,39,0.0034930950423581
Female,65-75,266,153,0.0035570541719604
Female,65-75,266,207,0.0036867168764484
Female,65-75,266,268,0.0034670779573594
Female,65-75,266,301,0.0021548889853738
Female,65-75,266,330,0.002667089943184
Female,65-75,269,2,0.0074760072379967
Female,65-75,269,50,0.0031464685823203
Female,65-75,269,73,0.0074395087284628
Female,65-75,269,115,0.0044804790080384
Female,65-75,269,126,0.0070278400772341
Female,65-75,269,136,0.0030707597618953
Female,65-75,269,166,0.0145805095686544
Female,65-75,269,181,0.0144009019704751
Female,65-75,269,182,0.015771131652558
Female,65-75,269,205,0.0052591983949138
Female,65-75,269,229,0.0043177647720007
Female,65-75,269,234,0.0140680335757419
Female,65-75,269,263,0.0045743044563058
Female,65-75,269,272,0.0133442110872215
Female,65-75,269,273,0.0067275705600547
Female,65-75,269,335,0.0047743604221267
Female,65-75,272,8,0.0034597014132499
Female,65-75,272,11,0.0068570467461723
Female,65-75,272,13,0.0090009420190979
Female,65-75,272,55,0.0047150105741086
Female,65-75,272,64,0.0053722831971537
Female,65-75,272,153,0.0060820312608834
Female,65-75,272,210,0.0033655386223146
Female,65-75,272,211,0.0033002504766671
Female,65-75,272,218,0.0066320610154197
Female,65-75,272,309,0.0034767064222392
Female,65-75,272,355,0.0053041730270164
Female,65-75,273,13,0.0072932307074706
Female,65-75,273,42,0.0028226811890461
Female,65-75,273,117,0.006228776180147
Female,65-75,273,204,0.0029342399781904
Female,65-75,273,208,0.0149012194432627
Female,65-75,274,72,0.008369377829781
Female,65-75,274,190,0.0089424294633996
Female,65-75,274,232,0.0035975182020902
Female,65-75,274,265,0.0051473764970543
Female,65-75,276,96,0.0044453190953471
Female,65-75,276,146,0.0108042496802707
Female,65-75,276,150,0.0136961782238132
Female,65-75,276,159,0.00953480864217
Female,65-75,276,273,0.0101957936639052
Female,65-75,279,11,0.0033375261659257
Female,65-75,279,66,0.0023637342627636
Female,65-75,279,148,0.0142742765085616
Female,65-75,279,151,0.0035182144433087
Female,65-75,279,198,0.0075210393687611
Female,65-75,279,201,0.0057214999474044
Female,65-75,279,269,0.0075024405364244
Female,65-75,279,284,0.0180753682947657
Female,65-75,279,303,0.0066735585775548
Female,65-75,279,358,0.0033803258198701
Female,65-75,282,2,0.0251802347870909
Female,65-75,282,11,0.0052828701945946
Female,65-75,282,41,0.0028902208025712
Female,65-75,282,42,0.0059024236513779
Female,65-75,282,96,0.0058304635381736
Female,65-75,282,97,0.0029110003629424
Female,65-75,282,166,0.0308566975995294
Female,65-75,282,196,0.0201293714176935
Female,65-75,282,201,0.0082379934020594
Female,65-75,282,220,0.0083203039289671
Female,65-75,282,229,0.005502042227714
Female,65-75,282,234,0.0158085047342115
Female,65-75,282,235,0.0166568269740178
Female,65-75,282,263,0.0057780787681191
Female,65-75,282,354,0.0078261702441673
Female,65-75,282,361,0.0058271294004529
Female,65-75,282,166167,0.0055778828164676
Female,65-75,284,139,0.0046006046219061
Female,65-75,284,140,0.0078742217194968
Female,65-75,284,148,0.0072273054452711
Female,65-75,284,150,0.0033148403568692
Female,65-75,284,269,0.0026732698578398
Female,65-75,284,285,0.0081326573453126
Female,65-75,284,286,0.0024387330678158
Female,65-75,284,288,0.00903649523508
Female,65-75,284,293,0.001130602140743
Female,65-75,284,299,0.0066417421239261
Female,65-75,284,371,0.0047047578980839
Female,65-75,285,148,0.0039945796061309
Female,65-75,285,150,0.0033438770196351
Female,65-75,285,169,0.0056426951995719
Female,65-75,285,183,0.0049284002792701
Female,65-75,285,222,0.0065118378707544
Female,65-75,285,231,0.0014372468138438
Female,65-75,285,284,0.009031545913107
Female,65-75,285,286,0.003008588023362
Female,65-75,285,287,0.0049713364267908
Female,65-75,285,293,0.0017677082032239
Female,65-75,285,299,0.0046576951723696
Female,65-75,285,300,0.0030447821790911
Female,65-75,285,317,0.0024318734451313
Female,65-75,285,362,0.001017840088562
Female,65-75,285,371,0.0061471002688064
Female,65-75,286,59,0.0028273171103011
Female,65-75,286,61,0.0028640232600437
Female,65-75,286,64,0.0027794393583757
Female,65-75,286,192,0.0067695032147891
Female,65-75,286,208,0.0160974878931899
Female,65-75,286,218,0.0053877073073933
Female,65-75,286,279,0.0071720352734737
Female,65-75,286,284,0.0191019754330883
Female,65-75,286,285,0.028768106367901
Female,65-75,286,287,0.0121411855927658
Female,65-75,286,288,0.015626205283091
Female,65-75,286,289,0.002829458059386
Female,65-75,286,299,0.013764291996056
Female,65-75,286,300,0.0092699909557653
Female,65-75,287,17,0.0012644488361262
Female,65-75,287,124,0.0075611791520028
Female,65-75,287,148,0.0097071366963145
Female,65-75,287,157,0.0012359632576073
Female,65-75,287,164,0.0133435519703087
Female,65-75,287,168,0.0102426359355907
Female,65-75,287,192,0.0035742982613991
Female,65-75,287,198,0.0073390616446319
Female,65-75,287,222,0.0124322084951901
Female,65-75,287,226,0.007867865606356
Female,65-75,287,239,0.010348559699032
Female,65-75,287,284,0.0122054448915982
Female,65-75,287,286,0.0037967868469916
Female,65-75,287,288,0.0441638827573301
Female,65-75,287,289,0.00175306638803
Female,65-75,287,299,0.0073409354083009
Female,65-75,287,306,0.0046473547259903
Female,65-75,287,360,0.0049926390828
Female,65-75,288,65,0.0011424980530963
Female,65-75,288,124,0.0057892220606904
Female,65-75,288,135,0.0037680955985406
Female,65-75,288,145,0.0061492377235187
Female,65-75,288,146,0.0040031292173722
Female,65-75,288,148,0.0093887748679306
Female,65-75,288,156,0.0014654687623922
Female,65-75,288,158,0.0013463869501693
Female,65-75,288,164,0.0155038082717015
Female,65-75,288,208,0.0074620978131517
Female,65-75,288,218,0.0019285489716084
Female,65-75,288,222,0.0099598777277251
Female,65-75,288,284,0.0161523911409383
Female,65-75,288,285,0.0082253045530777
Female,65-75,288,286,0.0037043465664441
Female,65-75,288,287,0.0227443430546435
Female,65-75,288,289,0.0025603432139334
Female,65-75,288,299,0.0116760227951872
Female,65-75,288,300,0.0035814159753822
Female,65-75,288,301,0.0011516578813653
Female,65-75,288,305,0.005601483235059
Female,65-75,288,364,0.0067993486520094
Female,65-75,288,368,0.0013856690420318
Female,65-75,290,177,0.0023957542818381
Female,65-75,290,222,0.0103794319727816
Female,65-75,290,258,0.002133276094846
Female,65-75,290,269,0.0037112966429
Female,65-75,290,317,0.0055438080156547
Female,65-75,290,342,0.0045614960850266
Female,65-75,290,363,0.0019899327719796
Female,65-75,292,57,0.0022734463579958
Female,65-75,292,144,0.007646555851926
Female,65-75,292,182,0.010774377764745
Female,65-75,292,214,0.0065532306718238
Female,65-75,292,285,0.0381023791948172
Female,65-75,292,293,0.0032433978697104
Female,65-75,295,8,0.0028193723192344
Female,65-75,295,77,0.0075714345102965
Female,65-75,295,165,0.0076768452352864
Female,65-75,295,169,0.0144035466860767
Female,65-75,295,207,0.0053661008051671
Female,65-75,295,234,0.0122346068362746
Female,65-75,295,241,0.005105305206145
Female,65-75,295,277,0.0054659574821662
Female,65-75,295,303,0.0099463001749652
Female,65-75,297,68,0.003995262578949
Female,65-75,297,137,0.006976937448266
Female,65-75,297,151,0.0038668302215226
Female,65-75,297,286,0.01026841577825
Female,65-75,297,300,0.013762767116456
Female,65-75,299,140,0.0106708713643069
Female,65-75,299,148,0.0065581054031596
Female,65-75,299,158,0.0013853608460197
Female,65-75,299,164,0.0125981701806023
Female,65-75,299,209,0.0032558603532956
Female,65-75,299,222,0.0093052005077227
Female,65-75,299,284,0.0147613577037397
Female,65-75,299,285,0.0119338351985469
Female,65-75,299,287,0.0168720435104976
Female,65-75,299,288,0.0152578073759855
Female,65-75,299,297,0.0030499081973039
Female,65-75,299,300,0.0041031319900922
Female,65-75,299,287288,0.002635566799969
Female,65-75,299,290350,0.0037088733307867
Female,65-75,299,338359,0.0018896523973744
Female,65-75,300,73,0.0049638669606872
Female,65-75,300,88,0.003848218333942
Female,65-75,300,153,0.0044940480870099
Female,65-75,300,156,0.0025191366612942
Female,65-75,300,239,0.015331951075905
Female,65-75,300,292,0.0088601223519988
Female,65-75,300,301,0.0024893318620576
Female,65-75,300,309,0.002583800378515
Female,65-75,303,46,0.0126401572934102
Female,65-75,303,47,0.0044492080111841
Female,65-75,303,145,0.0080998881446915
Female,65-75,303,204,0.0024182416676025
Female,65-75,303,208,0.0109404871964353
Female,65-75,303,223,0.0072409073918843
Female,65-75,303,268,0.0067804690917972
Female,65-75,303,287,0.0161703171354117
Female,65-75,303,288,0.0213274438491648
Female,65-75,303,299,0.020818468030631
Female,65-75,303,300,0.0086059406891416
Female,65-75,303,333,0.0036211195888496
Female,65-75,305,5,0.0040175166621518
Female,65-75,305,59,0.0034551319284091
Female,65-75,305,179,0.0022783388956525
Female,65-75,305,207,0.0040153141519484
Female,65-75,305,219,0.0068554846349973
Female,65-75,305,256,0.0059393492720389
Female,65-75,305,300,0.009692170153975
Female,65-75,305,342,0.0073262295447354
Female,65-75,305,364,0.0127576664888935
Female,65-75,317,28,0.0067163053980388
Female,65-75,317,55,0.0056385602407726
Female,65-75,317,108,0.0057108025863942
Female,65-75,317,158,0.0038630817340262
Female,65-75,317,288,0.018032729641655
Female,65-75,317,299,0.0161206907680104
Female,65-75,317,301,0.006224295173253
Female,65-75,317,303,0.0082039908699413
Female,65-75,317,348,0.009038004868376
Female,65-75,317,100353,0.0054860565622377
Female,65-75,324,13,0.0093843016249421
Female,65-75,324,127,0.0075724175844405
Female,65-75,324,135,0.008949812188004
Female,65-75,324,146,0.0140553004851373
Female,65-75,324,193,0.0041233372922821
Female,65-75,324,256,0.0075354980891571
Female,65-75,324,271,0.0043189919902419
Female,65-75,324,276,0.0101477307007329
Female,65-75,324,287,0.0151102759598864
Female,65-75,338,12,0.0027274744045221
Female,65-75,338,101,0.0062177455566009
Female,65-75,338,112,0.0069157017043025
Female,65-75,338,113,0.0044118839805707
Female,65-75,338,179,0.0017899747527733
Female,65-75,338,364,0.0217427612019025
Female,65-75,339,57,0.0032906497425038
Female,65-75,339,73,0.0044442093561921
Female,65-75,339,88,0.0031282109865718
Female,65-75,339,121,0.0061825888556414
Female,65-75,339,149,0.0032694225703576
Female,65-75,339,153,0.0050724886074595
Female,65-75,339,166,0.0133988080776303
Female,65-75,339,360,0.0075572950775128
Female,65-75,342,91,0.0043279228124938
Female,65-75,342,153,0.0112406434878968
Female,65-75,342,172,0.0023857580087815
Female,65-75,342,210,0.004678843666492
Female,65-75,342,239,0.0197939164187522
Female,65-75,342,261,0.004713358506109
