disease_group,disease_id,disease,outcome,income,sex,age_group,rel_year,estimate,ci_low,ci_high,p_value,n
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,2,.0006817992543802,-.048695423,.050059021,.97840899,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,3,-.008481671102345,-.072676837,.055713497,.79566497,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,4,-.0084051033481956,-.085379742,.068569534,.83053255,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,5,-.0142703102901578,-.10617159,.077630974,.76086414,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,-1,.00043282128172,-.013087406,.013953048,.94996941,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,-2,0,0,0,,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,-3,-.0019272773060948,-.011590342,.007735787,.695858,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,-4,.0039267530664802,-.0047105714,.012564077,.37289315,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Low,Male,65-75,-5,0,0,0,,293
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,0,.0013668973697349,-.0067126704,.0094464654,.74019748,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,1,.0112874321639538,-.0019750993,.024549963,.095293812,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,2,.0157829988747835,-.0038540817,.035420079,.11518269,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,3,.0130322109907866,-.010006911,.036071334,.26756603,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,4,.0249573811888695,-.0060244901,.055939253,.11436499,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,5,.0250018406659365,-.016476285,.066479966,.23743093,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,-1,.0003597126051318,-.0036779584,.0043973834,.86138237,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,-2,0,0,0,,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,-3,.0042949779890478,-.00041733644,.0090072928,.074031822,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,-4,.0032461027149111,-.0006988442,.0071910494,.10679067,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,Medium,Male,65-75,-5,0,0,0,,351
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,0,.0014637788990512,-.00083469297,.0037622508,.21194921,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,1,-.000307146605337,-.0019420186,.0013277255,.71270245,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,2,-.0027905693277717,-.010139695,.0045585572,.45673111,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,3,.0026462425012141,-.008124955,.01341744,.63014114,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,4,-.0029468284919858,-.011926061,.0060324036,.52006966,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,5,-.0018321864772588,-.010963117,.0072987443,.69410676,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,-1,-.0006483278702945,-.002312413,.0010157572,.4450959,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,-2,0,0,0,,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,-3,8.83047221123e-07,-.0003623059,.00036407198,.9961977,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,-4,-.0000540327237104,-.00075570279,.00064763735,.88002974,360
Other neoplasms,59,Benign neoplasm of bone and articular cartilage,83,High,Male,65-75,-5,0,0,0,,360
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,0,.0210839733481407,-.086048588,.12821653,.69969428,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,1,-.0020897043868899,-.14153482,.13735542,.97656769,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,2,-.0481809414923191,-.22966039,.1332985,.60281271,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,3,-.0438282750546932,-.26681411,.17915757,.70005846,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,4,-.0568456575274467,-.31275535,.19906403,.66328794,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,5,-.0239844229072332,-.31532177,.26735294,.87181187,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,-1,-.0161773953586817,-.083683424,.051328633,.63856816,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,-2,0,0,0,,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,-3,-.0195824913680553,-.07075572,.031590734,.45323393,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,-4,.0034368990454823,-.050720058,.057593856,.90101033,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,25-44,-5,0,0,0,,252
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,0,-.039892889559269,-.0903574,.010571623,.12128394,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,1,-.0306576136499643,-.098102547,.036787324,.3729651,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,2,-.0451788567006588,-.1325226,.042164892,.31067017,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,3,-.0544755682349205,-.16347598,.054524846,.32730487,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,4,-.0506262965500355,-.1814286,.080175996,.44808766,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,5,-.0652154013514519,-.2187603,.088329494,.40514126,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,-1,-.0208465233445168,-.051953703,.010260657,.18901557,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,-2,0,0,0,,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,-3,.0046437182463706,-.016474809,.025762245,.66648203,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,-4,.01937703974545,-.00017287288,.038926952,.052056234,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,25-44,-5,0,0,0,,508
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,0,-.0191927812993526,-.041219346,.0028337853,.087666035,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,1,-.0193255394697189,-.048113599,.0094625186,.188256,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,2,-.048734687268734,-.09023577,-.0072336062,.021356246,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,3,-.0617443025112152,-.11531992,-.0081686825,.023893248,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,4,-.0815799906849861,-.14802119,-.015138787,.016102206,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,5,-.1150170564651489,-.19230606,-.037728049,.0035368856,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,-1,-.0092235738411546,-.023007177,.0045600287,.18966416,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,-2,0,0,0,,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,-3,-.0065079182386398,-.014197015,.0011811787,.097133934,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,-4,.0004935446777381,-.0084008444,.0093879336,.91339338,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,25-44,-5,0,0,0,,778
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,0,.036187581717968,-.0095760748,.081951238,.12117303,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,1,.0398248769342899,-.025549948,.1051997,.23248264,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,2,.048681017011404,-.035913866,.1332759,.25936103,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,3,.0551213026046753,-.04928562,.15952823,.30077365,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,4,.0655232220888138,-.0588548,.18990125,.30181834,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,5,.0665446445345879,-.078773417,.2118627,.36943549,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,-1,.0285914856940508,-.001048184,.058231156,.058666255,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,-2,0,0,0,,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,-3,-.0101610785350204,-.03014365,.0098214941,.31893241,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,-4,-.0083109671249986,-.028031748,.011409814,.40880033,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Female,45-64,-5,0,0,0,,810
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,0,-.0004433084395714,-.027837561,.026950944,.97469711,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,1,.0120911076664925,-.026736248,.050918464,.54162496,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,2,.0015349294990301,-.049876124,.052945983,.95333618,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,3,-.0158703830093145,-.080750935,.049010169,.63162982,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,4,.0028558359481394,-.076071747,.081783414,.94346249,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,5,-.0045220167376101,-.098253399,.089209363,.92466503,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,-1,-.0117746097967029,-.029021088,.0054718675,.18085016,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,-2,0,0,0,,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,-3,.0030220290645957,-.0095188841,.015562942,.63670677,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,-4,-.0020376455504447,-.012776301,.0087010106,.70996183,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Female,45-64,-5,0,0,0,,1041
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,0,-.0116651859134436,-.042459339,.019128965,.45780203,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,1,-.0325205661356449,-.077401802,.012360667,.15554957,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,2,-.0503258295357227,-.11099661,.010344955,.10399199,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,3,-.0633640587329865,-.14033185,.013603737,.10661896,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,4,-.0790565982460976,-.17260091,.014487715,.097631902,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,5,-.1000131070613861,-.21228623,.012260016,.080815881,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,-1,.001055172062479,-.017930761,.020041106,.91325802,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,-2,0,0,0,,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,-3,.0032094900961965,-.0092800604,.01569904,.61449391,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,-4,.0052921827882528,-.0054987487,.016083114,.33643135,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,High,Female,45-64,-5,0,0,0,,692
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,0,-.0409187749028206,-.13603356,.054196019,.39911658,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,1,-.0591544173657894,-.18327637,.064967535,.3502509,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,2,-.064710333943367,-.2207647,.091344029,.41636482,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,3,-.1349903792142868,-.32565376,.055672996,.16523229,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,4,-.159869596362114,-.38096499,.061225813,.15641388,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,5,-.1838773190975189,-.43575457,.067999944,.15247211,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,-1,.0172228794544935,-.047072239,.081518002,.59956259,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,-2,0,0,0,,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,-3,-.0002691335976124,-.043609612,.043071344,.99028909,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,-4,.0349228382110596,-.0074622841,.077307962,.10632709,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Low,Male,25-44,-5,0,0,0,,289
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Male,25-44,0,.0023043993860483,-.023704067,.028312866,.86213291,491
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Male,25-44,1,.0038150120526552,-.033537168,.041167192,.84133428,491
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Male,25-44,2,.0212066229432821,-.028998265,.071411513,.40772313,491
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Male,25-44,3,.03768115863204,-.027698018,.10306033,.25862706,491
Other neoplasms,61,Other benign neoplasms of connective and other soft tissue,78,Medium,Male,25-44,4,.0692066624760628,-.011415408,.14982873,.092475712,491
